Date,Close,High,Low,Open,Volume,Ticker
2024-11-12,1263.33984375,1278.2610337323058,1256.6476373969983,1264.6287615317467,10671091,RELIANCE.NS
2024-11-13,1241.3299560546875,1264.5295076822267,1238.8017408266169,1259.374078659472,14633633,RELIANCE.NS
2024-11-14,1256.746826171875,1261.7040163358736,1240.38809863068,1242.866693712679,11513110,RELIANCE.NS
2024-11-18,1249.9554443359375,1262.0014401044657,1233.24973843027,1256.7467703539512,13620611,RELIANCE.NS
2024-11-19,1231.0189208984375,1270.5276979121372,1224.5745744010292,1249.9553610165642,14183746,RELIANCE.NS
2024-11-21,1212.528564453125,1233.299140266532,1206.8277964681656,1231.0189056876295,19433843,RELIANCE.NS
2024-11-22,1254.565673828125,1257.9860865301257,1211.9833389629089,1218.87390570229,20471957,RELIANCE.NS
2024-11-25,1275.9805908203125,1293.2811339485756,1271.4694999174592,1278.9549045518283,28923341,RELIANCE.NS
2024-11-26,1284.6060791015625,1286.7376948587628,1273.2045428922677,1283.8625006531302,9247557,RELIANCE.NS
2024-11-27,1282.1275634765625,1292.6864023015985,1274.9892583407009,1282.4250432843671,9572746,RELIANCE.NS
2024-11-28,1259.91943359375,1285.4984608667178,1258.184417128475,1278.905374093644,15027412,RELIANCE.NS
2024-11-29,1281.1361083984375,1288.3736540571424,1264.3312830599236,1269.040613461441,13202307,RELIANCE.NS
2024-12-02,1297.9410400390625,1300.1221551586505,1266.115905470633,1276.9721028104004,11024152,RELIANCE.NS
2024-12-03,1311.969970703125,1315.4400037478051,1295.8094826849822,1305.7238628126408,16869482,RELIANCE.NS
2024-12-04,1297.74267578125,1317.0262168141671,1292.884726573221,1314.6467414933138,19608540,RELIANCE.NS
2024-12-05,1310.7305908203125,1318.5628538088615,1294.966703202915,1303.096445986659,16858723,RELIANCE.NS
2024-12-06,1300.320556640625,1312.564791729292,1298.7837793313574,1312.564791729292,9037514,RELIANCE.NS
2024-12-09,1284.0609130859375,1303.7409326166044,1282.0284168341586,1291.8436769577456,14650002,RELIANCE.NS
2024-12-10,1273.8489990234375,1283.812998621138,1269.238788448007,1278.2113501165884,16043729,RELIANCE.NS
2024-12-11,1267.2559814453125,1278.9549980546296,1265.1244866020038,1273.9978081396894,11724373,RELIANCE.NS
2024-12-12,1252.0870361328125,1267.25596445406,1249.8066803924569,1259.1262215126185,20906813,RELIANCE.NS
2024-12-13,1261.9517822265625,1264.281637225772,1228.9864700814942,1249.211828655226,28630222,RELIANCE.NS
2024-12-16,1257.4407958984375,1270.032009408355,1255.7057794921418,1264.0833817296273,9486781,RELIANCE.NS
2024-12-17,1234.6378173828125,1253.0785403896136,1232.1592223274588,1250.2529662315403,17462791,RELIANCE.NS
2024-12-18,1234.6378173828125,1249.162239402372,1230.027558928225,1230.027558928225,12670179,RELIANCE.NS
2024-12-19,1219.914794921875,1234.2411461229626,1218.4772582835096,1228.3916379278016,14244653,RELIANCE.NS
2024-12-20,1194.9803466796875,1228.8874800507767,1191.2128336272758,1213.5201900622435,20312896,RELIANCE.NS
2024-12-23,1211.834716796875,1216.6926661807136,1202.8125341694108,1204.5971709809228,10052824,RELIANCE.NS
2024-12-24,1212.2808837890625,1222.988463211123,1210.545867189896,1211.8347850736238,6734917,RELIANCE.NS
2024-12-26,1206.1339111328125,1217.1883476811242,1203.8535553911518,1213.767935093776,10016178,RELIANCE.NS
2024-12-27,1210.595458984375,1217.3867853075249,1206.5800865394056,1207.86900439277,7000397,RELIANCE.NS
2024-12-30,1200.3338623046875,1212.726836521202,1197.7561478726802,1205.9851311625014,8818766,RELIANCE.NS
2024-12-31,1205.043212890625,1208.6619856280877,1195.8229125326573,1197.6570485426987,6405475,RELIANCE.NS
2025-01-01,1210.7935791015625,1215.800389087432,1201.2261788160188,1204.4483521073844,5892590,RELIANCE.NS
2025-01-02,1231.167724609375,1233.7949384205442,1209.554328364606,1210.793625832193,15486276,RELIANCE.NS
2025-01-03,1240.4376220703125,1251.2443199889096,1224.9215938636924,1233.2496968938565,15521102,RELIANCE.NS
2025-01-06,1207.571533203125,1251.1948069805778,1204.597219081935,1243.2136823453243,14816766,RELIANCE.NS
2025-01-07,1230.2257080078125,1233.844480589015,1210.7935491517349,1211.5371275851955,10070505,RELIANCE.NS
2025-01-08,1254.664794921875,1260.167324257905,1234.6872949225542,1238.3060678446636,19346579,RELIANCE.NS
2025-01-09,1244.0068359375,1258.878406002503,1237.3642497185242,1256.1519514905858,12794704,RELIANCE.NS
2025-01-10,1231.266845703125,1245.9896754309789,1225.4173374439545,1243.114481097643,8120332,RELIANCE.NS
2025-01-13,1229.234375,1234.5881643828388,1215.899582365329,1219.4687349455062,13764861,RELIANCE.NS
2025-01-14,1228.143798828125,1242.6187691440975,1216.742262047884,1233.4479678208604,13095266,RELIANCE.NS
2025-01-15,1241.478515625,1246.2374660533972,1231.2171573529768,1234.2905907014622,9578856,RELIANCE.NS
2025-01-16,1255.6065673828125,1264.0834104275011,1240.586378973141,1248.1212833322295,14117603,RELIANCE.NS
2025-01-17,1291.19921875,1314.6467509950228,1273.997794139219,1310.9288585996749,29366277,RELIANCE.NS
2025-01-20,1294.272705078125,1304.7324245206253,1289.1172758229052,1304.7324245206253,14040244,RELIANCE.NS
2025-01-21,1262.7945556640625,1301.7581181984158,1259.324522599558,1299.2795231523412,14562976,RELIANCE.NS
2025-01-22,1266.16552734375,1271.9159165250771,1257.8374234010246,1267.355325635656,10273590,RELIANCE.NS
2025-01-23,1252.8306884765625,1266.4133410521551,1250.798192108795,1259.1262957502838,8720682,RELIANCE.NS
2025-01-24,1252.8306884765625,1262.100619607451,1232.8531975505623,1255.1605533566642,14235970,RELIANCE.NS
2025-01-27,1218.82421875,1229.8291557820492,1209.5542981292017,1228.4907387555406,9536019,RELIANCE.NS
2025-01-28,1223.8310546875,1234.0924134746083,1208.0671667554209,1227.4002071753887,10568025,RELIANCE.NS
2025-01-29,1224.921630859375,1232.109556252925,1217.53546627882,1225.4173498520336,5928156,RELIANCE.NS
2025-01-30,1242.3214111328125,1246.237542749693,1221.8481926097395,1224.971246456504,9269259,RELIANCE.NS
2025-01-31,1254.2681884765625,1256.1519448799122,1238.306060895825,1245.09738698474,6584612,RELIANCE.NS
2025-02-01,1253.7724609375,1259.6715896071485,1230.374548522757,1254.2681799336815,7118453,RELIANCE.NS
2025-02-03,1235.232666015625,1245.2461659154887,1226.9541826685895,1240.2889757645512,9252345,RELIANCE.NS
2025-02-04,1274.196044921875,1277.7653184740125,1235.9265630557768,1237.3642207434832,16691069,RELIANCE.NS
2025-02-05,1267.2559814453125,1279.4507170461238,1265.7688244708304,1271.667953084696,10112028,RELIANCE.NS
2025-02-06,1270.577392578125,1276.9721191435924,1259.473214579181,1262.7945076095025,9956001,RELIANCE.NS
2025-02-07,1255.8544921875,1272.7089385364054,1251.1947819010977,1265.2236540965398,8764283,RELIANCE.NS
2025-02-10,1242.916259765625,1255.656213725916,1234.8856362555491,1253.673337746878,6970972,RELIANCE.NS
2025-02-11,1224.2772216796875,1253.7230036544372,1219.567891058193,1253.7230036544372,8859714,RELIANCE.NS
2025-02-12,1206.1339111328125,1216.39526992,1183.1324776076383,1209.0089844264594,21131654,RELIANCE.NS
2025-02-13,1205.6876220703125,1217.4857574427408,1201.622750831109,1206.6295607029597,8511216,RELIANCE.NS
2025-02-14,1206.827880859375,1213.5200872227356,1195.1288642881832,1208.56289732395,10298145,RELIANCE.NS
2025-02-17,1214.4124755859375,1216.9901902768092,1194.1871154284454,1200.7305822668588,8166683,RELIANCE.NS
2025-02-18,1214.908203125,1219.3696743222742,1205.6877809072391,1214.362863790828,6673250,RELIANCE.NS
2025-02-19,1216.9404296875,1222.1950990873445,1207.125291073852,1209.0585466128707,6217338,RELIANCE.NS
2025-02-20,1222.4429931640625,1228.738599945727,1211.5371757068,1213.4704313005311,7795582,RELIANCE.NS
2025-02-21,1217.634521484375,1229.3830367840983,1211.6858938870323,1218.1797397323817,6904025,RELIANCE.NS
2025-02-24,1204.151123046875,1212.7765856074127,1200.1357505642943,1206.13399913207,7172498,RELIANCE.NS
2025-02-25,1193.69140625,1210.5458530159883,1191.2128111373545,1200.631472565407,11552182,RELIANCE.NS
2025-02-27,1196.7647705078125,1204.597154814102,1190.370043898487,1202.416039651657,11509215,RELIANCE.NS
2025-02-28,1189.82470703125,1206.9270123506617,1183.0830013175257,1191.7084634163882,23007298,RELIANCE.NS
2025-03-03,1161.2216796875,1196.1202465389174,1146.1022512006402,1193.6912720117396,17944938,RELIANCE.NS
2025-03-04,1151.9517822265625,1163.948157257321,1149.6219272411693,1152.2491409974891,11377373,RELIANCE.NS
2025-03-05,1165.534423828125,1172.8710888254675,1147.093702257875,1151.0594540375048,8664095,RELIANCE.NS
2025-03-06,1199.2432861328125,1203.5560168880777,1175.0026773522586,1186.7511925218207,14468014,RELIANCE.NS
2025-03-07,1239.0992431640625,1244.0564330934674,1201.622838887705,1205.5885908312289,16474965,RELIANCE.NS
2025-03-10,1227.796875,1247.2290360950196,1224.8225609234617,1234.340341763354,11931051,RELIANCE.NS
2025-03-11,1236.62060546875,1238.801720552263,1219.2208210077197,1229.3830600118497,10089838,RELIANCE.NS
2025-03-12,1246.2872314453125,1252.186239348891,1233.3489166666827,1247.2290491693625,11977555,RELIANCE.NS
2025-03-13,1237.2154541015625,1253.326320946517,1233.2000819547634,1249.2614495168184,9505270,RELIANCE.NS
2025-03-17,1228.242919921875,1246.6341428999226,1222.5421515247892,1231.514713672869,16640917,RELIANCE.NS
2025-03-18,1228.242919921875,1228.242919921875,1228.242919921875,1228.242919921875,0,RELIANCE.NS
2025-03-19,1236.471923828125,1242.5196714129374,1228.1934407470596,1230.4241762433128,16162399,RELIANCE.NS
2025-03-20,1258.283447265625,1262.1004590128364,1239.3470073959113,1241.1315230182402,15971477,RELIANCE.NS
2025-03-21,1265.421875,1270.0320859338292,1259.225387461291,1264.0834578966685,21780769,RELIANCE.NS
2025-03-24,1290.951416015625,1294.818048481818,1273.2542716407156,1279.946478246575,20299319,RELIANCE.NS
2025-03-25,1274.4439697265625,1296.50346593687,1271.6183955406093,1296.50346593687,13713899,RELIANCE.NS
2025-03-26,1262.150146484375,1282.722484204843,1257.8869148358597,1279.9464094999762,12074747,RELIANCE.NS
2025-03-27,1267.2559814453125,1273.9978081396894,1260.4151561828105,1267.2064821612498,15028056,RELIANCE.NS
2025-03-28,1264.1824951171875,1284.655712816062,1258.1347478785124,1269.0405652360091,18147129,RELIANCE.NS
2025-04-01,1241.8751220703125,1266.9585500115554,1238.603449529153,1253.7723771839194,12099648,RELIANCE.NS
2025-04-02,1240.4376220703125,1244.799973278983,1233.2496968938565,1236.868469635997,10142590,RELIANCE.NS
2025-04-03,1238.008544921875,1241.0820994494682,1222.4926375090713,1222.4926375090713,7434366,RELIANCE.NS
2025-04-04,1194.38525390625,1234.7863505024063,1182.9342181609516,1230.473619610667,17908652,RELIANCE.NS
2025-04-07,1155.71923828125,1161.2217676393543,1105.3046397460778,1122.506064991245,22156106,RELIANCE.NS
2025-04-08,1172.0780029296875,1186.3547349162204,1153.3399207865864,1161.9653833278503,19555040,RELIANCE.NS
2025-04-09,1175.2010498046875,1179.613021672609,1157.9996241138483,1159.4867811653644,10223104,RELIANCE.NS
2025-04-11,1208.5133056640625,1212.1816988912135,1184.917153801556,1184.917153801556,11224242,RELIANCE.NS
2025-04-15,1229.4822998046875,1240.288998738938,1226.5079856590305,1240.288998738938,13378535,RELIANCE.NS
2025-04-16,1228.689208984375,1230.2754856402491,1218.477348782242,1223.5336585713449,8248464,RELIANCE.NS
2025-04-17,1263.5877685546875,1269.238916912585,1217.0893007676923,1229.5813957339365,15398401,RELIANCE.NS
2025-04-21,1284.407958984375,1289.761748514388,1256.151975324742,1259.126289394177,10429964,RELIANCE.NS
2025-04-22,1280.1446533203125,1292.7359881039044,1275.286704106908,1288.869355831382,13051707,RELIANCE.NS
2025-04-23,1288.869384765625,1294.8180126953123,1274.3944143417475,1285.8950708007812,10480888,RELIANCE.NS
2025-04-24,1290.4556884765625,1293.3308829080645,1279.2525115884996,1281.3345072026398,10468940,RELIANCE.NS
2025-04-25,1289.2659912109375,1313.85358083958,1277.071255478384,1292.3394247863746,14431012,RELIANCE.NS
2025-04-28,1357.080322265625,1362.830589793996,1308.8963407951755,1328.5268607294431,31104496,RELIANCE.NS
2025-04-29,1387.7156982421875,1398.8198762816546,1358.2700385179512,1359.2614765022709,32538970,RELIANCE.NS
2025-04-30,1392.9703369140625,1400.3070020394923,1357.2785702742715,1389.9960230274132,25480745,RELIANCE.NS
2025-05-02,1407.6436767578125,1414.4845019236116,1397.0352178747166,1401.8932881277126,13007841,RELIANCE.NS
2025-05-05,1419.0452880859375,1427.1750314493302,1414.6829365878357,1418.747808269532,12685649,RELIANCE.NS
2025-05-06,1408.7342529296875,1419.7391903256466,1398.5223933042987,1418.7477523435757,14084117,RELIANCE.NS
2025-05-07,1393.9617919921875,1412.20427492599,1390.6899982666434,1408.7342420156256,13440169,RELIANCE.NS
2025-05-08,1394.9532470703125,1408.635139694706,1386.030305191398,1392.0780527042998,16106175,RELIANCE.NS
2025-05-09,1365.408447265625,1382.8578539346386,1362.731612914777,1373.6374315703338,13668904,RELIANCE.NS
2025-05-12,1424.20068359375,1426.679278587822,1388.0131966802994,1388.0131966802994,10674081,RELIANCE.NS
2025-05-13,1403.5787353515625,1435.3047515134413,1400.307062549957,1421.2263802516663,11407896,RELIANCE.NS
2025-05-14,1403.5787353515625,1417.6571322938998,1403.380401776207,1407.8418724989149,5570160,RELIANCE.NS
2025-05-15,1441.7491455078125,1448.8875719918406,1400.6044669576877,1412.7992032271827,20177211,RELIANCE.NS
2025-05-16,1443.9302978515625,1448.4908883531898,1434.9082364412498,1440.757623701411,9036695,RELIANCE.NS
2025-05-19,1428.4638671875,1442.1456384779733,1425.886031660542,1439.667043567546,6195791,RELIANCE.NS
2025-05-20,1412.402587890625,1432.6279478297215,1409.6266340324114,1425.8861208416397,11270560,RELIANCE.NS
2025-05-21,1416.963134765625,1423.9032007341596,1405.9581972205492,1411.7085860045363,6136364,RELIANCE.NS
2025-05-22,1397.332763671875,1411.6094953044076,1384.9397884743898,1409.031659643212,12134466,RELIANCE.NS
2025-05-23,1414.5838623046875,1421.5239286750705,1394.5567410207764,1394.5567410207764,6474883,RELIANCE.NS
2025-05-26,1422.5152587890625,1428.6621258406371,1412.898237790455,1419.7391840414937,4842944,RELIANCE.NS
2025-05-27,1409.9239501953125,1424.696400543767,1401.794207036506,1413.8897021801247,12640414,RELIANCE.NS
2025-05-28,1400.802734375,1410.419634290124,1398.6214982222443,1407.9410393609537,5944611,RELIANCE.NS
2025-05-29,1405.660888671875,1407.842003929875,1396.5395861721686,1400.0096192804465,13771917,RELIANCE.NS
2025-05-30,1408.7342529296875,1418.3511529457182,1397.630074915406,1405.8590585766528,13788484,RELIANCE.NS
2025-06-02,1401.5958251953125,1405.3633379328091,1383.650821945961,1400.0095486308933,8098668,RELIANCE.NS
2025-06-03,1393.4661865234375,1414.2863856817387,1391.384190812638,1410.1223942601396,11252626,RELIANCE.NS
2025-06-04,1411.31201171875,1413.4931269376204,1394.0609660849138,1402.5873087929724,8126827,RELIANCE.NS
2025-06-05,1430.0501708984375,1442.244785474372,1411.4110884077943,1415.7734397380668,13716817,RELIANCE.NS
2025-06-06,1431.1407470703125,1439.0722510374496,1424.6964000970136,1428.6621520805822,8182161,RELIANCE.NS
2025-06-09,1436.3953857421875,1445.0208477095389,1432.9253528317358,1444.5251287223314,7885125,RELIANCE.NS
2025-06-10,1426.1834716796875,1441.4516401070769,1423.704876838395,1437.5850079496329,7913181,RELIANCE.NS
2025-06-11,1436.4945068359375,1456.0257865422643,1430.7441181682643,1433.4210733170682,8195700,RELIANCE.NS
2025-06-12,1429.257080078125,1444.5252503749707,1422.1187744712338,1441.0552171722854,8828114,RELIANCE.NS
2025-06-13,1415.67431640625,1423.2092208521976,1402.1907840779525,1411.8076840776937,11513110,RELIANCE.NS
2025-06-16,1425.4896240234375,1430.050214679878,1412.204330439343,1414.6829254727506,8458093,RELIANCE.NS
2025-06-17,1418.946044921875,1435.6022520574631,1413.59237643736,1435.6022520574631,10366599,RELIANCE.NS
2025-06-18,1417.85546875,1430.4468040463896,1413.4931173168031,1417.7563491543892,6681735,RELIANCE.NS
2025-06-19,1421.0281982421875,1427.5716651338516,1413.493172280418,1417.8555238832446,10007230,RELIANCE.NS
2025-06-20,1453.6463623046875,1458.4053131642288,1415.8725983169522,1418.7477927518771,29010635,RELIANCE.NS
2025-06-23,1444.326904296875,1451.266970188698,1429.6535737155343,1440.5593915455418,5989078,RELIANCE.NS
2025-06-24,1438.3782958984375,1462.371047039812,1430.744150698803,1452.4566670598808,16402744,RELIANCE.NS
2025-06-25,1454.737060546875,1459.7933702625824,1447.9952335758323,1451.4652666586912,7525851,RELIANCE.NS
2025-06-26,1482.497314453125,1485.967347510806,1452.5558137403293,1456.5215658062507,14657893,RELIANCE.NS
2025-06-27,1502.4251708984375,1508.9686374999123,1484.083567880206,1486.5621628826696,11117052,RELIANCE.NS
2025-06-30,1487.7518310546875,1511.7447031481738,1483.191240482831,1500.838885203447,8409527,RELIANCE.NS
2025-07-01,1515.3138427734375,1518.2881567329412,1487.256099345396,1487.751818338647,10368523,RELIANCE.NS
2025-07-02,1505.7960205078125,1516.900077238324,1495.7824003020085,1515.3138007089854,6361002,RELIANCE.NS
2025-07-03,1504.8046875,1518.7839394915495,1500.0457365549344,1507.7790015843786,11283291,RELIANCE.NS
2025-07-04,1514.223388671875,1516.900223008299,1504.2097675037892,1510.9515946827762,6603501,RELIANCE.NS
2025-07-07,1528.3016357421875,1531.5734294639212,1511.942909183805,1513.5291857359532,7251074,RELIANCE.NS
2025-07-08,1524.4349365234375,1531.672481820406,1517.0982716385254,1522.8486600409224,7171261,RELIANCE.NS
2025-07-09,1505.9942626953125,1537.7202774459709,1497.170440637757,1523.5426661942138,8870660,RELIANCE.NS
2025-07-10,1504.2095947265625,1511.6453792793734,1494.5926951149827,1506.688189577499,10047129,RELIANCE.NS
2025-07-11,1482.3980712890625,1502.0285923917668,1477.540121836759,1499.0542783474266,7234991,RELIANCE.NS
